,CPM_mean,RPM_mean,Answered_count,Cost_sum,Revenue_sum,Count
15216,0.0,0.0,0,0.0,0.0,2
15217,0.006293666666666666,0.006907666666666666,2,0.0,0.0,6
15218,0.018881,0.020723,1,0.02,0.02,1
15219,0.0,0.0,0,0.0,0.0,1
15220,0.018881,0.020723,1,0.02,0.02,1
15221,0.002697285714285714,0.0029604285714285713,1,0.0,0.0,7
15222,0.018881,0.020723,1,0.0,0.0,1
15223,0.0,0.0,0,0.0,0.0,1
15224,0.0,0.0,0,0.0,0.0,1
15225,0.0,0.0,0,0.0,0.0,1
15226,0.018881,0.020723,1,0.02,0.02,1
15227,0.0,0.0,0,0.0,0.0,1
15228,0.0,0.0,0,0.0,0.0,1
15229,0.018881,0.020723,1,0.01,0.01,1
15230,0.0,0.0,0,0.0,0.0,1
15231,0.0,0.0,0,0.0,0.0,1
15232,0.018881,0.020723,1,0.02,0.02,1
15233,0.002697285714285714,0.0029604285714285713,1,0.0,0.0,7
15234,0.0,0.0,0,0.0,0.0,2
15235,0.0,0.0,0,0.0,0.0,2
15236,0.0,0.0,0,0.0,0.0,2
15237,0.002697285714285714,0.0029604285714285713,1,0.0,0.0,7
15238,0.018881,0.020723,1,0.0,0.0,1
15239,0.0,0.0,0,0.0,0.0,1
15240,0.0,0.0,0,0.0,0.0,1
15241,0.0,0.0,0,0.0,0.0,2
15242,0.0,0.0,0,0.0,0.0,1
15243,0.0,0.0,0,0.0,0.0,1
15244,0.0,0.0,0,0.0,0.0,1
15245,0.018881,0.020723,1,0.0,0.0,1
15246,0.0,0.0,0,0.0,0.0,1
15247,0.018881,0.020723,1,0.0,0.0,1
15248,0.018881,0.020723,1,0.01,0.01,1
15249,0.018881,0.020723,1,0.0,0.0,1
15250,0.018881,0.020723,1,0.01,0.01,1
15251,0.018881,0.020723,1,0.02,0.02,1
15252,0.0,0.0,0,0.0,0.0,1
15253,0.018881,0.020723,1,0.0,0.0,1
15254,0.0094405,0.0103615,1,0.02,0.02,2
15255,0.018881,0.020723,2,0.0,0.0,2
15256,0.018881,0.020723,1,0.02,0.02,1
15257,0.0,0.0,0,0.0,0.0,1
15258,0.0,0.0,0,0.0,0.0,1
15259,0.018881,0.020723,1,0.02,0.02,1
15260,0.0,0.0,0,0.0,0.0,1
15261,0.0094405,0.0103615,1,0.02,0.02,2
15262,0.0,0.0,0,0.0,0.0,1
15263,0.0,0.0,0,0.0,0.0,1
15264,0.0094405,0.0103615,1,0.02,0.02,2
15265,0.0,0.0,0,0.0,0.0,2
15266,0.0,0.0,0,0.0,0.0,2
15267,0.0,0.0,0,0.0,0.0,1
15268,0.0,0.0,0,0.0,0.0,1
15269,0.0,0.0,0,0.0,0.0,2
15270,0.0,0.0,0,0.0,0.0,2
15271,0.0,0.0,0,0.0,0.0,2
15272,0.0,0.0,0,0.0,0.0,2
15273,0.0,0.0,0,0.0,0.0,2
15274,0.018881,0.020723,1,0.02,0.02,1
15275,0.0,0.0,0,0.0,0.0,2
15276,0.0,0.0,0,0.0,0.0,1
15277,0.0,0.0,0,0.0,0.0,2
15278,0.0,0.0,0,0.0,0.0,2
15279,0.018881,0.020723,1,0.02,0.02,1
15280,0.018881,0.020723,1,0.02,0.02,1
15281,0.018881,0.020723,1,0.01,0.01,1
15282,0.018881,0.020723,1,0.01,0.01,1
15283,0.018881,0.020723,1,0.02,0.02,1
15284,0.018881,0.020723,1,0.01,0.01,1
15285,0.0,0.0,0,0.0,0.0,1
15286,0.0,0.0,0,0.0,0.0,2
15287,0.018881,0.020723,1,0.02,0.02,1
15288,0.018881,0.020723,1,0.01,0.01,1
15289,0.0,0.0,0,0.0,0.0,2
15290,0.018881,0.02111,1,0.0,0.0,1
15291,0.018881,0.020723,1,0.02,0.02,1
15292,0.0,0.0,0,0.0,0.0,2
15293,0.018881,0.020723,1,0.02,0.02,1
15294,0.0,0.0,0,0.0,0.0,1
15295,0.018881,0.020723,1,0.02,0.02,1
15296,0.018881,0.020723,1,0.02,0.02,1
15297,0.018881,0.020723,1,0.02,0.02,1
15298,0.018881,0.020723,1,0.02,0.02,1
15299,0.018881,0.020723,1,0.02,0.02,1
15300,0.018881,0.020723,1,0.02,0.02,1
15301,0.018881,0.020723,1,0.02,0.02,1
15302,0.0,0.0,0,0.0,0.0,1
15303,0.018881,0.020723,1,0.0,0.0,1
15304,0.0,0.0,0,0.0,0.0,1
15305,0.0,0.0,0,0.0,0.0,1
15306,0.0,0.0,0,0.0,0.0,1
15307,0.018881,0.020723,1,0.01,0.01,1
15308,0.0,0.0,0,0.0,0.0,1
15309,0.0,0.0,0,0.0,0.0,10
15310,0.018881,0.021106,1,0.01,0.01,1
15311,0.018881,0.020723,1,0.02,0.02,1
15312,0.0,0.0,0,0.0,0.0,1
15313,0.0,0.0,0,0.0,0.0,9
15314,0.018881,0.020723,1,0.02,0.02,1
15315,0.0,0.0,0,0.0,0.0,1
15316,0.018881,0.020723,1,0.02,0.02,1
15317,0.018881,0.020723,1,0.01,0.01,1
15318,0.0,0.0,0,0.0,0.0,8
15319,0.0,0.0,0,0.0,0.0,1
15320,0.0,0.0,0,0.0,0.0,7
15321,0.018881,0.020723,1,0.01,0.01,1
15322,0.0,0.0,0,0.0,0.0,2
15323,0.018881,0.020723,1,0.0,0.0,1
15324,0.018881,0.020723,1,0.02,0.02,1
15325,0.018881,0.020723,1,0.02,0.02,1
15326,0.018881,0.020723,1,0.02,0.02,1
15327,0.018881,0.020723,1,0.0,0.0,1
15328,0.0,0.0,0,0.0,0.0,5
15329,0.0,0.0,0,0.0,0.0,1
15330,0.0,0.0,0,0.0,0.0,7
15331,0.0,0.0,0,0.0,0.0,2
15332,0.0,0.0,0,0.0,0.0,4
15333,0.0,0.0,0,0.0,0.0,1
15334,0.0,0.0,0,0.0,0.0,6
15335,0.018881,0.020723,1,0.0,0.0,1
15336,0.0,0.0,0,0.0,0.0,1
15337,0.0,0.0,0,0.0,0.0,1
15338,0.0,0.0,0,0.0,0.0,3
15339,0.018881,0.020723,2,0.01,0.01,2
15340,0.018881,0.020723,1,0.02,0.02,1
15341,0.0,0.0,0,0.0,0.0,2
15342,0.018881,0.020723,1,0.01,0.01,1
15343,0.0,0.0,0,0.0,0.0,1
15344,0.0,0.0,0,0.0,0.0,1
15345,0.0,0.0,0,0.0,0.0,1
15346,0.018881,0.020723,1,0.02,0.02,1
15347,0.0,0.0,0,0.0,0.0,5
15348,0.0,0.0,0,0.0,0.0,1
15349,0.0037761999999999995,0.0041446,1,0.0,0.0,5
15350,0.0094405,0.0103615,1,0.01,0.01,2
15351,0.018881,0.020723,2,0.04,0.04,2
15352,0.0,0.0,0,0.0,0.0,1
15353,0.0,0.0,0,0.0,0.0,1
15354,0.0,0.0,0,0.0,0.0,2
15355,0.0,0.0,0,0.0,0.0,1
15356,0.0,0.0,0,0.0,0.0,1
15357,0.0,0.0,0,0.0,0.0,1
15358,0.0,0.0,0,0.0,0.0,1
15359,0.0,0.0,0,0.0,0.0,1
15360,0.0,0.0,0,0.0,0.0,1
15361,0.0,0.0,0,0.0,0.0,1
15362,0.0,0.0,0,0.0,0.0,1
15363,0.0,0.0,0,0.0,0.0,1
15364,0.018881,0.020723,1,0.0,0.0,1
15365,0.018881,0.020723,1,0.01,0.01,1
15366,0.018881,0.020723,1,0.0,0.0,1
15367,0.0,0.0,0,0.0,0.0,2
15368,0.0,0.0,0,0.0,0.0,1
15369,0.0,0.0,0,0.0,0.0,1
15370,0.0,0.0,0,0.0,0.0,1
15371,0.018881,0.020723,1,0.02,0.02,1
15372,0.018881,0.020723,1,0.02,0.02,1
15373,0.018881,0.020723,1,0.02,0.02,1
15374,0.018881,0.020723,1,0.02,0.02,1
15375,0.018881,0.020723,1,0.02,0.02,1
15376,0.018881,0.020723,1,0.02,0.02,1
15377,0.0,0.0,0,0.0,0.0,1
15378,0.0,0.0,0,0.0,0.0,1
15379,0.018881,0.020723,1,0.02,0.02,1
15380,0.0,0.0,0,0.0,0.0,2
15381,0.018881,0.020723,1,0.01,0.01,1
15382,0.0,0.0,0,0.0,0.0,1
15383,0.018881,0.020723,1,0.0,0.0,1
15384,0.018881,0.020723,1,0.02,0.02,1
15385,0.018881,0.020723,1,0.02,0.02,1
15386,0.018881,0.020723,1,0.02,0.02,1
15387,0.018881,0.020723,1,0.02,0.02,1
15388,0.018881,0.020723,1,0.02,0.02,1
15389,0.018881,0.020723,1,0.0,0.0,1
15390,0.0,0.0,0,0.0,0.0,1
15391,0.018881,0.020723,1,0.02,0.02,1
15392,0.018881,0.020723,1,0.02,0.02,1
15393,0.018881,0.020723,1,0.02,0.02,1
15394,0.018881,0.020723,1,0.02,0.02,1
15395,0.0,0.0,0,0.0,0.0,2
15396,0.0094405,0.0103615,1,0.01,0.01,2
15397,0.018881,0.020723,1,0.0,0.0,1
15398,0.0056643,0.006216899999999999,3,0.01,0.01,10
15399,0.018881,0.020723,1,0.02,0.02,1
15400,0.0,0.0,0,0.0,0.0,5
15401,0.0,0.0,1,0.0,0.0,1
15402,0.0056643,0.006216899999999999,3,0.01,0.01,10
15403,0.0,0.0,0,0.0,0.0,1
15404,0.0,0.0,0,0.0,0.0,1
15405,0.018881,0.020723,1,0.0,0.0,1
15406,0.0094405,0.0103615,1,0.02,0.02,2
15407,0.018881,0.020723,1,0.02,0.02,1
15408,0.018881,0.020723,1,0.0,0.0,1
15409,0.0,0.0,0,0.0,0.0,6
15410,0.0,0.0,0,0.0,0.0,5
15411,0.018881,0.020723,1,0.12,0.13,1
15412,0.0,0.0,0,0.0,0.0,1
15413,0.018881,0.020723,1,0.01,0.01,1
15414,0.0,0.0,0,0.0,0.0,1
15415,0.0,0.0,0,0.0,0.0,1
15416,0.018881,0.020723,1,0.03,0.03,1
15417,0.018881,0.020723,1,0.02,0.02,1
15418,0.0,0.0,0,0.0,0.0,2
15419,0.0,0.0,0,0.0,0.0,2
15420,0.0056643,0.006216899999999999,3,0.01,0.01,10
15421,0.0,0.0,0,0.0,0.0,4
15422,0.018881,0.020723,1,0.01,0.01,1
15423,0.0,0.0,0,0.0,0.0,3
15424,0.0,0.0,0,0.0,0.0,6
15425,0.018881,0.020723,1,0.02,0.02,1
15426,0.018881,0.021107,1,0.01,0.01,1
15427,0.018881,0.020723,1,0.0,0.0,1
15428,0.0,0.0,0,0.0,0.0,2
15429,0.018881,0.020723,1,0.02,0.02,1
15430,0.0,0.0,0,0.0,0.0,1
15431,0.0,0.0,0,0.0,0.0,1
15432,0.0,0.0,0,0.0,0.0,1
15433,0.018881,0.020723,1,0.0,0.0,1
15434,0.018881,0.020723,1,0.0,0.0,1
15435,0.0,0.0,0,0.0,0.0,2
15436,0.018881,0.020723,1,0.02,0.02,1
15437,0.0,0.0,0,0.0,0.0,1
15438,0.0,0.0,0,0.0,0.0,1
15439,0.0,0.0,0,0.0,0.0,2
15440,0.018881,0.020723,1,0.02,0.02,1
15441,0.018881,0.020723,1,0.02,0.02,1
15442,0.018881,0.020723,1,0.02,0.02,1
15443,0.018881,0.020723,1,0.0,0.01,1
15444,0.0,0.0,0,0.0,0.0,1
15445,0.0,0.0,0,0.0,0.0,1
15446,0.018881,0.020723,1,0.02,0.02,1
15447,0.018881,0.020723,1,0.0,0.0,1
15448,0.006293666666666666,0.006907666666666666,3,0.01,0.01,9
15449,0.0,0.0,0,0.0,0.0,2
15450,0.0,0.0,0,0.0,0.0,2
15451,0.006293666666666666,0.006907666666666666,3,0.01,0.01,9
15452,0.0,0.0,0,0.0,0.0,6
15453,0.018881,0.020723,1,0.02,0.02,1
15454,0.0,0.0,0,0.0,0.0,1
15455,0.0,0.0,0,0.0,0.0,1
15456,0.018881,0.020723,1,0.02,0.02,1
15457,0.018881,0.020723,1,0.02,0.02,1
15458,0.018881,0.020723,1,0.02,0.02,1
15459,0.0,0.0,0,0.0,0.0,1
15460,0.018881,0.020723,1,0.02,0.02,1
15461,0.0056643,0.006216899999999999,3,0.01,0.01,10
15462,0.018881,0.020723,1,0.02,0.02,1
15463,0.0,0.0,0,0.0,0.0,6
15464,0.018881,0.020723,1,0.02,0.02,1
15465,0.018881,0.020723,1,0.02,0.02,1
15466,0.0,0.0,0,0.0,0.0,1
15467,0.006293666666666666,0.006907666666666666,3,0.01,0.01,9
15468,0.018881,0.020723,1,0.02,0.02,1
15469,0.018881,0.020723,1,0.0,0.0,1
15470,0.018881,0.020723,1,0.02,0.02,1
15471,0.0,0.0,0,0.0,0.0,1
15472,0.00472025,0.00518075,2,0.0,0.0,8
15473,0.018881,0.020723,1,0.0,0.0,1
15474,0.0094405,0.0103615,1,0.0,0.0,2
15475,0.0,0.0,0,0.0,0.0,2
15476,0.018881,0.020723,2,0.0,0.0,2
15477,0.0,0.0,0,0.0,0.0,1
15478,0.0,0.0,0,0.0,0.0,7
15479,0.018881,0.020723,1,0.02,0.02,1
15480,0.018881,0.020723,1,0.02,0.02,1
15481,0.018881,0.020723,1,0.0,0.0,1
15482,0.018881,0.020723,1,0.88,0.96,1
15483,0.018881,0.020723,1,0.0,0.0,1
15484,0.0,0.0,0,0.0,0.0,1
15485,0.0,0.0,0,0.0,0.0,1
15486,0.0,0.0,0,0.0,0.0,1
15487,0.018881,0.020723,1,0.01,0.01,1
15488,0.018881,0.020723,1,0.01,0.01,1
15489,0.0,0.0,0,0.0,0.0,1
15490,0.018881,0.020723,1,0.07,0.08,1
15491,0.0,0.0,0,0.0,0.0,1
15492,0.006293666666666666,0.006907666666666666,3,0.0,0.0,9
15493,0.018881,0.020723,1,0.02,0.02,1
15494,0.018881,0.020723,1,0.02,0.02,1
15495,0.018881,0.020723,1,0.02,0.02,1
15496,0.006293666666666666,0.006907666666666666,3,0.0,0.0,9
15497,0.018881,0.020723,1,0.02,0.02,1
15498,0.0094405,0.0103615,1,0.0,0.0,2
15499,0.018881,0.020723,1,0.01,0.01,1
15500,0.006293666666666666,0.006907666666666666,3,0.0,0.0,9
15501,0.018881,0.020723,1,0.01,0.01,1
15502,0.0,0.0,0,0.0,0.0,1
15503,0.018881,0.020723,1,0.01,0.01,1
15504,0.0,0.0,0,0.0,0.0,1
15505,0.0,0.0,0,0.0,0.0,2
15506,0.018881,0.020723,1,0.01,0.01,1
15507,0.018881,0.020723,1,0.02,0.02,1
15508,0.018881,0.021107,1,0.03,0.04,1
15509,0.0,0.0,0,0.0,0.0,1
15510,0.018881,0.020723,1,0.02,0.02,1
15511,0.018881,0.020723,1,0.02,0.02,1
15512,0.007080375,0.007771124999999999,3,0.0,0.0,8
15513,0.018881,0.020723,1,0.02,0.02,1
15514,0.0,0.0,0,0.0,0.0,6
15515,0.0094405,0.0103615,1,0.0,0.0,2
15516,0.0,0.0,0,0.0,0.0,1
15517,0.018881,0.020723,1,0.0,0.0,1
15518,0.018881,0.020723,1,0.02,0.02,1
15519,0.018881,0.020723,1,0.02,0.02,1
15520,0.0,0.0,0,0.0,0.0,5
15521,0.018881,0.020723,1,0.0,0.0,1
15522,0.018881,0.020723,1,0.02,0.02,1
15523,0.018881,0.020723,1,0.02,0.02,1
15524,0.018881,0.020723,1,0.02,0.02,1
15525,0.018881,0.020723,1,0.0,0.0,1
15526,0.0,0.0,0,0.0,0.0,4
15527,0.018881,0.020723,1,0.02,0.02,1
15528,0.018881,0.020723,1,0.0,0.0,1
15529,0.0,0.0,0,0.0,0.0,1
15530,0.018881,0.020723,1,0.02,0.02,1
15531,0.018881,0.020723,1,0.0,0.0,1
15532,0.018881,0.020723,1,0.02,0.02,1
15533,0.018881,0.020723,1,0.0,0.0,1
15534,0.018881,0.020723,1,0.02,0.02,1
15535,0.018881,0.020723,1,0.02,0.02,1
15536,0.018881,0.020723,1,0.0,0.0,1
15537,0.018881,0.020723,1,0.0,0.0,1
15538,0.0,0.0,0,0.0,0.0,3
15539,0.0,0.0,0,0.0,0.0,2
15540,0.018881,0.020723,1,0.01,0.01,1
15541,0.018881,0.020723,1,0.02,0.02,1
15542,0.018881,0.020723,1,0.01,0.01,1
15543,0.018881,0.020723,1,0.01,0.01,1
15544,0.018881,0.020723,1,0.0,0.0,1
15545,0.018881,0.020723,1,0.0,0.0,1
15546,0.018881,0.020723,1,0.02,0.02,1
15547,0.0,0.0,0,0.0,0.0,1
15548,0.018881,0.020723,1,0.01,0.01,1
15549,0.018881,0.020723,1,0.02,0.02,1
15550,0.005394571428571428,0.005920857142857143,4,0.0,0.0,14
15551,0.018881,0.020723,1,0.02,0.02,1
15552,0.018881,0.020723,1,0.02,0.02,1
15553,0.018881,0.020723,1,0.02,0.02,1
15554,0.018881,0.020723,1,0.02,0.02,1
15555,0.018881,0.020723,1,0.02,0.02,1
15556,0.004357153846153846,0.004782230769230769,3,0.0,0.0,13
15557,0.0,0.0,0,0.0,0.0,3
15558,0.0,0.0,0,0.0,0.0,1
15559,0.018881,0.020723,1,0.01,0.01,1
15560,0.00472025,0.00518075,3,0.0,0.0,12
15561,0.018881,0.020723,1,0.0,0.01,1
15562,0.0,0.0,0,0.0,0.0,2
15563,0.0,0.0,0,0.0,0.0,2
15564,0.0,0.0,0,0.0,0.0,2
15565,0.0,0.0,0,0.0,0.0,2
15566,0.0,0.0,0,0.0,0.0,2
15567,0.018881,0.020723,1,0.0,0.0,1
15568,0.0,0.0,0,0.0,0.0,1
15569,0.0,0.0,0,0.0,0.0,3
15570,0.018881,0.020723,1,0.02,0.02,1
15571,0.0,0.0,0,0.0,0.0,2
15572,0.018881,0.020723,1,0.02,0.02,1
15573,0.018881,0.020723,1,0.02,0.02,1
15574,0.018881,0.020723,1,0.02,0.02,1
15575,0.0058095384615384615,0.0063763076923076915,4,0.0,0.0,13
15576,0.018881,0.020723,1,0.02,0.02,1
15577,0.006293666666666666,0.006907666666666666,4,0.0,0.0,12
15578,0.018881,0.020723,1,0.01,0.01,1
15579,0.018881,0.020723,1,0.02,0.02,1
15580,0.0,0.0,0,0.0,0.0,1
15581,0.0094405,0.0103615,1,0.01,0.01,2
15582,0.0,0.0,0,0.0,0.0,1
15583,0.0094405,0.0103615,1,0.02,0.02,2
15584,0.0,0.0,0,0.0,0.0,1
15585,0.0,0.0,0,0.0,0.0,1
15586,0.0,0.0,0,0.0,0.0,5
15587,0.0,0.0,0,0.0,0.0,2
15588,0.0,0.0,0,0.0,0.0,3
15589,0.0,0.0,0,0.0,0.0,4
15590,0.018881,0.020723,1,0.0,0.0,1
15591,0.018881,0.020723,1,0.02,0.02,1
15592,0.018881,0.020723,1,0.02,0.02,1
15593,0.0,0.0,0,0.0,0.0,1
15594,0.005034933333333333,0.005526133333333333,4,0.0,0.0,15
15595,0.018881,0.020723,1,0.0,0.0,1
15596,0.0,0.0,0,0.0,0.0,3
15597,0.005034933333333333,0.005526133333333333,4,0.0,0.0,15
15598,0.0,0.0,0,0.0,0.0,1
15599,0.018881,0.020723,1,0.02,0.02,1
15600,0.0094405,0.0103615,1,0.0,0.0,2
15601,0.018881,0.020723,1,0.02,0.02,1
15602,0.018881,0.020723,1,0.02,0.02,1
15603,0.018881,0.020723,1,0.01,0.01,1
15604,0.0,0.0,0,0.0,0.0,2
15605,0.018881,0.020723,1,0.01,0.01,1
15606,0.0,0.0,0,0.0,0.0,1
15607,0.0,0.0,0,0.0,0.0,2
15608,0.018881,0.020723,1,0.02,0.02,1
15609,0.0,0.0,0,0.0,0.0,2
15610,0.0,0.0,0,0.0,0.0,1
15611,0.0,0.0,0,0.0,0.0,2
15612,0.018881,0.020723,1,0.0,0.0,1
15613,0.018881,0.020723,1,0.02,0.02,1
15614,0.018881,0.020723,1,0.02,0.02,1
15615,0.018881,0.020723,1,0.02,0.02,1
15616,0.0041957777777777774,0.004605111111111111,4,0.0,0.0,18
15617,0.018881,0.020723,1,0.01,0.01,1
15618,0.018881,0.020723,1,0.02,0.02,1
15619,0.0,0.0,0,0.0,0.0,1
15620,0.018881,0.020723,1,0.02,0.02,1
15621,0.0044425882352941174,0.004875999999999999,4,0.0,0.0,17
15622,0.0,0.0,0,0.0,0.0,1
15623,0.018881,0.020723,1,0.02,0.02,1
15624,0.0,0.0,0,0.0,0.0,1
15625,0.0,0.0,0,0.0,0.0,1
15626,0.0,0.0,0,0.0,0.0,1
15627,0.005244722222222222,0.005756388888888888,5,0.0,0.0,18
15628,0.018881,0.020723,1,0.0,0.01,1
15629,0.0,0.0,0,0.0,0.0,1
15630,0.005244722222222222,0.005756388888888888,5,0.0,0.0,18
15631,0.0,0.0,0,0.0,0.0,8
15632,0.018881,0.020723,1,0.02,0.02,1
15633,0.018881,0.020723,1,0.01,0.01,1
15634,0.018881,0.020723,1,0.0,0.0,1
15635,0.018881,0.020723,1,0.16,0.17,1
15636,0.005553235294117647,0.006095,5,0.0,0.0,17
15637,0.0,0.0,0,0.0,0.0,7
15638,0.0,0.0,0,0.0,0.0,2
15639,0.0,0.0,0,0.0,0.0,1
15640,0.00472025,0.00518075,4,0.0,0.0,16
15641,0.0,0.0,0,0.0,0.0,1
15642,0.005034933333333333,0.005526133333333333,4,0.0,0.0,15
15643,0.0,0.0,0,0.0,0.0,6
15644,0.018881,0.020723,1,0.02,0.02,1
15645,0.018881,0.020723,1,0.01,0.01,1
15646,0.018881,0.020723,1,0.01,0.01,1
15647,0.0,0.0,0,0.0,0.0,1
15648,0.018881,0.020723,1,0.02,0.02,1
15649,0.0,0.0,0,0.0,0.0,5
15650,0.018881,0.020723,1,0.02,0.02,1
15651,0.0,0.0,0,0.0,0.0,1
15652,0.018881,0.020723,1,0.02,0.02,1
15653,0.018881,0.020723,1,0.02,0.02,1
15654,0.018881,0.020723,1,0.02,0.02,1
15655,0.018881,0.020723,1,0.0,0.0,1
15656,0.018881,0.020723,1,0.01,0.01,1
15657,0.0,0.0,0,0.0,0.0,4
15658,0.018881,0.020723,1,0.0,0.0,1
15659,0.018881,0.020723,1,0.02,0.02,1
15660,0.0,0.0,0,0.0,0.0,2
15661,0.018881,0.020723,1,0.02,0.02,1
15662,0.018881,0.020723,1,0.0,0.0,1
15663,0.006293666666666666,0.006907666666666666,6,0.0,0.0,18
15664,0.0,0.0,0,0.0,0.0,2
15665,0.0,0.0,0,0.0,0.0,3
15666,0.018881,0.020723,1,0.02,0.02,1
15667,0.0,0.0,0,0.0,0.0,2
15668,0.006663882352941176,0.007313999999999999,6,0.0,0.0,17
15669,0.0,0.0,0,0.0,0.0,1
15670,0.018881,0.020723,1,0.01,0.01,1
15671,0.018881,0.020723,1,0.02,0.02,1
15672,0.0,0.0,0,0.0,0.0,2
15673,0.0,0.0,0,0.0,0.0,1
15674,0.018881,0.020723,1,0.02,0.02,1
15675,0.018881,0.020723,1,0.01,0.01,1
15676,0.0,0.0,1,0.0,0.0,1
15677,0.018881,0.020723,1,0.02,0.02,1
15678,0.005553235294117647,0.006095,5,0.0,0.0,17
15679,0.0,0.0,0,0.0,0.0,2
15680,0.0,0.0,0,0.0,0.0,1
15681,0.0,0.0,0,0.0,0.0,2
15682,0.018881,0.020723,1,0.02,0.02,1
15683,0.0,0.0,0,0.0,0.0,1
15684,0.0,0.0,0,0.0,0.0,2
15685,0.005244722222222222,0.005756388888888888,5,0.0,0.0,18
15686,0.0,0.0,0,0.0,0.0,1
15687,0.0,0.0,0,0.0,0.0,1
15688,0.018881,0.020723,1,0.01,0.01,1
15689,0.018881,0.020723,1,0.02,0.02,1
15690,0.0041957777777777774,0.004605111111111111,4,0.0,0.0,18
15691,0.0044425882352941174,0.004875999999999999,4,0.0,0.0,17
15692,0.018881,0.020723,1,0.0,0.0,1
15693,0.018881,0.020723,1,0.02,0.02,1
15694,0.00472025,0.00518075,4,0.0,0.0,16
15695,0.018881,0.020723,1,0.0,0.0,1
15696,0.018881,0.020723,1,0.02,0.02,1
15697,0.005034933333333333,0.005526133333333333,4,0.0,0.0,15
15698,0.018881,0.020723,1,0.02,0.02,1
15699,0.018881,0.020723,1,0.01,0.01,1
15700,0.005394571428571428,0.005920857142857143,4,0.0,0.0,14
15701,0.004357153846153846,0.004782230769230769,3,0.0,0.0,13
15702,0.018881,0.020723,1,0.01,0.01,1
15703,0.00472025,0.00518075,3,0.0,0.0,12
15704,0.018881,0.020723,1,0.02,0.02,1
15705,0.018881,0.020723,1,0.02,0.02,1
15706,0.018881,0.020723,1,0.01,0.01,1
15707,0.018881,0.020723,1,0.01,0.01,1
15708,0.0,0.0,0,0.0,0.0,1
15709,0.0,0.0,0,0.0,0.0,1
15710,0.018881,0.021398,1,0.0,0.0,1
15711,0.018881,0.020723,1,0.02,0.02,1
15712,0.018881,0.020723,1,0.0,0.0,1
15713,0.0,0.0,0,0.0,0.0,1
15714,0.018881,0.020723,1,0.02,0.02,1
15715,0.018881,0.020723,1,0.0,0.0,1
15716,0.018881,0.020723,1,0.02,0.02,1
15717,0.018881,0.020723,1,0.01,0.01,1
15718,0.0,0.0,0,0.0,0.0,1
15719,0.018881,0.020723,1,0.02,0.02,1
15720,0.0,0.0,0,0.0,0.0,2
15721,0.0,0.0,0,0.0,0.0,1
15722,0.0,0.0,0,0.0,0.0,1
15723,0.0094405,0.0103615,1,0.01,0.01,2
15724,0.005394571428571428,0.005920857142857143,4,0.0,0.0,14
15725,0.004357153846153846,0.004782230769230769,3,0.0,0.0,13
15726,0.018881,0.020723,1,0.02,0.02,1
15727,0.00472025,0.00518075,3,0.0,0.0,12
15728,0.018881,0.020723,1,0.01,0.01,1
15729,0.018881,0.020723,1,0.01,0.01,1
15730,0.018881,0.020723,1,0.0,0.0,1
15731,0.0,0.0,0,0.0,0.0,5
15732,0.018881,0.020723,1,0.02,0.02,1
15733,0.0,0.0,0,0.0,0.0,1
15734,0.018881,0.020723,1,0.0,0.0,1
15735,0.0,0.0,0,0.0,0.0,4
15736,0.0,0.0,0,0.0,0.0,2
15737,0.018881,0.020723,1,0.0,0.0,1
15738,0.0,0.0,0,0.0,0.0,1
15739,0.0,0.0,0,0.0,0.0,3
15740,0.0,0.0,0,0.0,0.0,2
15741,0.0,0.0,0,0.0,0.0,1
15742,0.0,0.0,0,0.0,0.0,1
15743,0.0,0.0,0,0.0,0.0,2
15744,0.0,0.0,0,0.0,0.0,2
15745,0.006293666666666666,0.006907666666666666,1,0.02,0.02,3
15746,0.0,0.0,0,0.0,0.0,1
15747,0.0,0.0,0,0.0,0.0,1
15748,0.0,0.0,0,0.0,0.0,1
15749,0.0,0.0,0,0.0,0.0,1
15750,0.018881,0.020723,1,0.02,0.02,1
15751,0.018881,0.020723,1,0.0,0.0,1
15752,0.00472025,0.00518075,4,0.0,0.0,16
15753,0.018881,0.020723,1,0.0,0.0,1
15754,0.005034933333333333,0.005526133333333333,4,0.0,0.0,15
15755,0.0,0.0,0,0.0,0.0,2
15756,0.018881,0.020723,1,0.02,0.02,1
15757,0.018881,0.020723,1,0.02,0.02,1
15758,0.0,0.0,0,0.0,0.0,1
15759,0.018881,0.020723,1,0.02,0.02,1
15760,0.00472025,0.00518075,4,0.0,0.0,16
15761,0.0,0.0,0,0.0,0.0,2
15762,0.005034933333333333,0.005526133333333333,4,0.0,0.0,15
15763,0.018881,0.020723,1,0.02,0.02,1
15764,0.018881,0.020723,1,0.0,0.0,1
15765,0.0,0.0,0,0.0,0.0,2
15766,0.018881,0.020723,1,0.02,0.02,1
15767,0.018881,0.020723,1,0.02,0.02,1
15768,0.0,0.0,0,0.0,0.0,1
15769,0.018881,0.020723,1,0.02,0.02,1
15770,0.0,0.0,0,0.0,0.0,1
15771,0.018881,0.020723,1,0.01,0.01,1
15772,0.018881,0.020723,1,0.02,0.02,1
15773,0.0,0.0,0,0.0,0.0,1
15774,0.0037761999999999995,0.0041446,3,0.0,0.0,15
15775,0.0094405,0.0103615,1,0.02,0.02,2
15776,0.0,0.0,0,0.0,0.0,2
15777,0.018881,0.020723,1,0.02,0.02,1
